control_id,item_id,stratum,is_deviation
CTRL-006,CTRL-006-I000219,commercial,0
CTRL-006,CTRL-006-I000220,private-client,0
CTRL-006,CTRL-006-I000221,retail-branch,0
CTRL-006,CTRL-006-I000222,private-client,0
CTRL-006,CTRL-006-I000223,private-client,0
CTRL-006,CTRL-006-I000224,commercial,0
CTRL-006,CTRL-006-I000225,retail-branch,0
CTRL-006,CTRL-006-I000226,retail-branch,0
CTRL-006,CTRL-006-I000227,private-client,0
CTRL-006,CTRL-006-I000228,commercial,0
CTRL-006,CTRL-006-I000229,commercial,1
CTRL-006,CTRL-006-I000230,private-client,0
CTRL-006,CTRL-006-I000231,private-client,0
CTRL-006,CTRL-006-I000232,private-client,0
CTRL-006,CTRL-006-I000233,commercial,0
CTRL-006,CTRL-006-I000234,retail-branch,0
CTRL-006,CTRL-006-I000235,retail-branch,0
CTRL-006,CTRL-006-I000236,retail-branch,0
CTRL-006,CTRL-006-I000237,private-client,0
CTRL-006,CTRL-006-I000238,private-client,0
CTRL-006,CTRL-006-I000239,commercial,0
CTRL-006,CTRL-006-I000240,private-client,0
CTRL-006,CTRL-006-I000241,private-client,0
CTRL-006,CTRL-006-I000242,commercial,0
CTRL-006,CTRL-006-I000243,commercial,0
CTRL-006,CTRL-006-I000244,commercial,0
CTRL-006,CTRL-006-I000245,commercial,0
CTRL-006,CTRL-006-I000246,private-client,0
CTRL-006,CTRL-006-I000247,retail-branch,0
CTRL-006,CTRL-006-I000248,private-client,0
CTRL-006,CTRL-006-I000249,commercial,1
CTRL-007,CTRL-007-I000000,retail-branch,0
CTRL-007,CTRL-007-I000001,commercial,1
CTRL-007,CTRL-007-I000002,digital-channel,1
CTRL-007,CTRL-007-I000003,private-client,0
CTRL-007,CTRL-007-I000004,commercial,0
CTRL-007,CTRL-007-I000005,digital-channel,1
CTRL-007,CTRL-007-I000006,digital-channel,1
CTRL-007,CTRL-007-I000007,retail-branch,0
CTRL-007,CTRL-007-I000008,private-client,0
CTRL-007,CTRL-007-I000009,commercial,0
CTRL-007,CTRL-007-I000010,digital-channel,1
CTRL-007,CTRL-007-I000011,commercial,0
CTRL-007,CTRL-007-I000012,private-client,0
CTRL-007,CTRL-007-I000013,retail-branch,0
CTRL-007,CTRL-007-I000014,private-client,0
CTRL-007,CTRL-007-I000015,retail-branch,0
CTRL-007,CTRL-007-I000016,private-client,0
CTRL-007,CTRL-007-I000017,retail-branch,0
CTRL-007,CTRL-007-I000018,private-client,1
CTRL-007,CTRL-007-I000019,private-client,0
CTRL-007,CTRL-007-I000020,digital-channel,1
CTRL-007,CTRL-007-I000021,digital-channel,1
CTRL-007,CTRL-007-I000022,retail-branch,0
CTRL-007,CTRL-007-I000023,retail-branch,0
CTRL-007,CTRL-007-I000024,retail-branch,0
CTRL-007,CTRL-007-I000025,digital-channel,1
CTRL-007,CTRL-007-I000026,private-client,0
CTRL-007,CTRL-007-I000027,private-client,0
CTRL-007,CTRL-007-I000028,private-client,0
CTRL-007,CTRL-007-I000029,digital-channel,1
CTRL-007,CTRL-007-I000030,digital-channel,1
CTRL-007,CTRL-007-I000031,commercial,0
CTRL-007,CTRL-007-I000032,private-client,0
CTRL-007,CTRL-007-I000033,commercial,0
CTRL-007,CTRL-007-I000034,digital-channel,1
CTRL-007,CTRL-007-I000035,private-client,0
CTRL-007,CTRL-007-I000036,private-client,0
CTRL-007,CTRL-007-I000037,digital-channel,1
CTRL-007,CTRL-007-I000038,digital-channel,1
CTRL-007,CTRL-007-I000039,commercial,0
CTRL-007,CTRL-007-I000040,retail-branch,0
CTRL-007,CTRL-007-I000041,digital-channel,1
CTRL-007,CTRL-007-I000042,retail-branch,1
CTRL-007,CTRL-007-I000043,private-client,0
CTRL-007,CTRL-007-I000044,digital-channel,1
CTRL-007,CTRL-007-I000045,commercial,0
CTRL-007,CTRL-007-I000046,commercial,0
CTRL-007,CTRL-007-I000047,commercial,0
CTRL-007,CTRL-007-I000048,retail-branch,0
CTRL-007,CTRL-007-I000049,commercial,0
CTRL-007,CTRL-007-I000050,retail-branch,0
CTRL-007,CTRL-007-I000051,commercial,0
CTRL-007,CTRL-007-I000052,digital-channel,1
CTRL-007,CTRL-007-I000053,private-client,0
CTRL-007,CTRL-007-I000054,commercial,0
CTRL-007,CTRL-007-I000055,private-client,0
CTRL-007,CTRL-007-I000056,private-client,0
CTRL-007,CTRL-007-I000057,commercial,0
CTRL-007,CTRL-007-I000058,retail-branch,1
CTRL-007,CTRL-007-I000059,digital-channel,1
CTRL-007,CTRL-007-I000060,private-client,0
CTRL-007,CTRL-007-I000061,digital-channel,1
CTRL-007,CTRL-007-I000062,retail-branch,0
CTRL-007,CTRL-007-I000063,commercial,1
CTRL-007,CTRL-007-I000064,private-client,0
CTRL-007,CTRL-007-I000065,private-client,0
CTRL-007,CTRL-007-I000066,digital-channel,1
CTRL-007,CTRL-007-I000067,private-client,0
CTRL-007,CTRL-007-I000068,retail-branch,0
CTRL-007,CTRL-007-I000069,private-client,0
CTRL-007,CTRL-007-I000070,retail-branch,0
CTRL-007,CTRL-007-I000071,private-client,0
CTRL-007,CTRL-007-I000072,commercial,0
CTRL-007,CTRL-007-I000073,retail-branch,0
CTRL-007,CTRL-007-I000074,commercial,0
CTRL-007,CTRL-007-I000075,private-client,0
CTRL-007,CTRL-007-I000076,private-client,0
CTRL-007,CTRL-007-I000077,digital-channel,1
CTRL-007,CTRL-007-I000078,retail-branch,0
CTRL-007,CTRL-007-I000079,digital-channel,1
CTRL-007,CTRL-007-I000080,private-client,0
CTRL-007,CTRL-007-I000081,private-client,0
CTRL-007,CTRL-007-I000082,commercial,0
CTRL-007,CTRL-007-I000083,digital-channel,1
CTRL-007,CTRL-007-I000084,digital-channel,1
CTRL-007,CTRL-007-I000085,digital-channel,1
CTRL-007,CTRL-007-I000086,retail-branch,0
CTRL-007,CTRL-007-I000087,commercial,0
CTRL-007,CTRL-007-I000088,private-client,0
CTRL-007,CTRL-007-I000089,retail-branch,0
CTRL-007,CTRL-007-I000090,digital-channel,1
CTRL-007,CTRL-007-I000091,retail-branch,0
CTRL-007,CTRL-007-I000092,digital-channel,1
CTRL-007,CTRL-007-I000093,digital-channel,1
CTRL-007,CTRL-007-I000094,private-client,0
CTRL-007,CTRL-007-I000095,private-client,0
CTRL-007,CTRL-007-I000096,commercial,0
CTRL-007,CTRL-007-I000097,commercial,0
CTRL-007,CTRL-007-I000098,private-client,0
CTRL-007,CTRL-007-I000099,private-client,0
CTRL-007,CTRL-007-I000100,retail-branch,0
CTRL-007,CTRL-007-I000101,commercial,0
CTRL-007,CTRL-007-I000102,private-client,0
CTRL-007,CTRL-007-I000103,retail-branch,0
CTRL-007,CTRL-007-I000104,commercial,0
CTRL-007,CTRL-007-I000105,digital-channel,1
CTRL-007,CTRL-007-I000106,private-client,0
CTRL-007,CTRL-007-I000107,private-client,0
CTRL-007,CTRL-007-I000108,private-client,0
CTRL-007,CTRL-007-I000109,private-client,0
CTRL-007,CTRL-007-I000110,private-client,0
CTRL-007,CTRL-007-I000111,retail-branch,0
CTRL-007,CTRL-007-I000112,private-client,0
CTRL-007,CTRL-007-I000113,private-client,0
CTRL-007,CTRL-007-I000114,retail-branch,0
CTRL-007,CTRL-007-I000115,digital-channel,1
CTRL-007,CTRL-007-I000116,retail-branch,0
CTRL-007,CTRL-007-I000117,digital-channel,1
CTRL-007,CTRL-007-I000118,commercial,0
CTRL-007,CTRL-007-I000119,commercial,0
CTRL-007,CTRL-007-I000120,digital-channel,1
CTRL-007,CTRL-007-I000121,commercial,0
CTRL-007,CTRL-007-I000122,commercial,0
CTRL-007,CTRL-007-I000123,digital-channel,1
CTRL-007,CTRL-007-I000124,private-client,0
CTRL-007,CTRL-007-I000125,retail-branch,0
CTRL-007,CTRL-007-I000126,private-client,0
CTRL-007,CTRL-007-I000127,commercial,0
CTRL-007,CTRL-007-I000128,commercial,0
CTRL-007,CTRL-007-I000129,private-client,0
CTRL-007,CTRL-007-I000130,commercial,0
CTRL-007,CTRL-007-I000131,digital-channel,1
CTRL-007,CTRL-007-I000132,digital-channel,1
CTRL-007,CTRL-007-I000133,digital-channel,1
CTRL-007,CTRL-007-I000134,private-client,0
CTRL-007,CTRL-007-I000135,private-client,0
CTRL-007,CTRL-007-I000136,private-client,0
CTRL-007,CTRL-007-I000137,commercial,0
CTRL-007,CTRL-007-I000138,private-client,0
CTRL-007,CTRL-007-I000139,digital-channel,1
CTRL-007,CTRL-007-I000140,digital-channel,1
CTRL-007,CTRL-007-I000141,private-client,0
CTRL-007,CTRL-007-I000142,private-client,0
CTRL-007,CTRL-007-I000143,private-client,0
CTRL-007,CTRL-007-I000144,commercial,0
CTRL-007,CTRL-007-I000145,digital-channel,1
CTRL-007,CTRL-007-I000146,digital-channel,1
CTRL-007,CTRL-007-I000147,private-client,0
CTRL-007,CTRL-007-I000148,private-client,0
CTRL-007,CTRL-007-I000149,retail-branch,0
CTRL-007,CTRL-007-I000150,commercial,0
CTRL-007,CTRL-007-I000151,private-client,0
CTRL-007,CTRL-007-I000152,commercial,0
CTRL-007,CTRL-007-I000153,retail-branch,0
CTRL-007,CTRL-007-I000154,retail-branch,0
CTRL-007,CTRL-007-I000155,digital-channel,1
CTRL-007,CTRL-007-I000156,commercial,0
CTRL-007,CTRL-007-I000157,private-client,0
CTRL-007,CTRL-007-I000158,private-client,1
CTRL-007,CTRL-007-I000159,digital-channel,1
CTRL-007,CTRL-007-I000160,private-client,0
CTRL-007,CTRL-007-I000161,private-client,0
CTRL-007,CTRL-007-I000162,commercial,0
CTRL-007,CTRL-007-I000163,private-client,0
CTRL-007,CTRL-007-I000164,commercial,0
CTRL-007,CTRL-007-I000165,digital-channel,1
CTRL-007,CTRL-007-I000166,retail-branch,0
CTRL-007,CTRL-007-I000167,commercial,0
CTRL-007,CTRL-007-I000168,retail-branch,0
CTRL-007,CTRL-007-I000169,private-client,0
CTRL-007,CTRL-007-I000170,commercial,0
CTRL-007,CTRL-007-I000171,commercial,0
CTRL-007,CTRL-007-I000172,digital-channel,1
CTRL-007,CTRL-007-I000173,commercial,0
CTRL-007,CTRL-007-I000174,commercial,0
CTRL-007,CTRL-007-I000175,retail-branch,1
CTRL-007,CTRL-007-I000176,commercial,0
CTRL-007,CTRL-007-I000177,digital-channel,1
CTRL-007,CTRL-007-I000178,retail-branch,0
CTRL-007,CTRL-007-I000179,commercial,0
CTRL-007,CTRL-007-I000180,retail-branch,0
CTRL-007,CTRL-007-I000181,private-client,0
CTRL-007,CTRL-007-I000182,private-client,0
CTRL-007,CTRL-007-I000183,private-client,0
CTRL-007,CTRL-007-I000184,retail-branch,0
CTRL-007,CTRL-007-I000185,digital-channel,1
CTRL-007,CTRL-007-I000186,private-client,0
CTRL-007,CTRL-007-I000187,private-client,0
CTRL-007,CTRL-007-I000188,commercial,0
CTRL-007,CTRL-007-I000189,private-client,0
CTRL-007,CTRL-007-I000190,digital-channel,1
CTRL-007,CTRL-007-I000191,retail-branch,0
CTRL-007,CTRL-007-I000192,digital-channel,1
CTRL-007,CTRL-007-I000193,private-client,1
CTRL-007,CTRL-007-I000194,commercial,0
CTRL-007,CTRL-007-I000195,digital-channel,1
CTRL-007,CTRL-007-I000196,digital-channel,1
CTRL-007,CTRL-007-I000197,digital-channel,1
CTRL-007,CTRL-007-I000198,retail-branch,0
CTRL-007,CTRL-007-I000199,private-client,0
CTRL-007,CTRL-007-I000200,digital-channel,1
CTRL-007,CTRL-007-I000201,digital-channel,1
CTRL-007,CTRL-007-I000202,retail-branch,0
CTRL-007,CTRL-007-I000203,private-client,0
CTRL-007,CTRL-007-I000204,digital-channel,1
CTRL-007,CTRL-007-I000205,private-client,0
CTRL-007,CTRL-007-I000206,private-client,0
CTRL-007,CTRL-007-I000207,private-client,0
CTRL-007,CTRL-007-I000208,commercial,0
CTRL-007,CTRL-007-I000209,digital-channel,1
CTRL-007,CTRL-007-I000210,commercial,0
CTRL-007,CTRL-007-I000211,private-client,1
CTRL-007,CTRL-007-I000212,retail-branch,0
CTRL-007,CTRL-007-I000213,commercial,0
CTRL-007,CTRL-007-I000214,commercial,0
CTRL-007,CTRL-007-I000215,retail-branch,0
CTRL-007,CTRL-007-I000216,digital-channel,1
CTRL-007,CTRL-007-I000217,private-client,0
CTRL-007,CTRL-007-I000218,commercial,0
CTRL-007,CTRL-007-I000219,commercial,0
CTRL-007,CTRL-007-I000220,private-client,0
CTRL-007,CTRL-007-I000221,commercial,0
CTRL-007,CTRL-007-I000222,digital-channel,1
CTRL-007,CTRL-007-I000223,private-client,0
CTRL-007,CTRL-007-I000224,digital-channel,1
CTRL-007,CTRL-007-I000225,digital-channel,1
CTRL-007,CTRL-007-I000226,digital-channel,1
CTRL-007,CTRL-007-I000227,digital-channel,1
CTRL-007,CTRL-007-I000228,private-client,0
CTRL-007,CTRL-007-I000229,digital-channel,1
CTRL-007,CTRL-007-I000230,commercial,0
CTRL-007,CTRL-007-I000231,commercial,0
CTRL-007,CTRL-007-I000232,retail-branch,0
CTRL-007,CTRL-007-I000233,private-client,0
CTRL-007,CTRL-007-I000234,digital-channel,1
CTRL-007,CTRL-007-I000235,private-client,0
CTRL-007,CTRL-007-I000236,commercial,0
CTRL-007,CTRL-007-I000237,private-client,0
CTRL-007,CTRL-007-I000238,commercial,0
CTRL-007,CTRL-007-I000239,private-client,0
CTRL-007,CTRL-007-I000240,retail-branch,0
CTRL-007,CTRL-007-I000241,commercial,1
CTRL-007,CTRL-007-I000242,retail-branch,0
CTRL-007,CTRL-007-I000243,retail-branch,0
CTRL-007,CTRL-007-I000244,private-client,0
CTRL-007,CTRL-007-I000245,digital-channel,1
CTRL-007,CTRL-007-I000246,retail-branch,0
CTRL-007,CTRL-007-I000247,commercial,0
CTRL-007,CTRL-007-I000248,private-client,0
CTRL-007,CTRL-007-I000249,commercial,0
CTRL-008,CTRL-008-I000000,commercial,0
CTRL-008,CTRL-008-I000001,private-client,0
CTRL-008,CTRL-008-I000002,commercial,0
CTRL-008,CTRL-008-I000003,private-client,0
CTRL-008,CTRL-008-I000004,retail-branch,0
CTRL-008,CTRL-008-I000005,commercial,0
CTRL-008,CTRL-008-I000006,commercial,0
CTRL-008,CTRL-008-I000007,retail-branch,0
CTRL-008,CTRL-008-I000008,private-client,0
CTRL-008,CTRL-008-I000009,digital-channel,0
CTRL-008,CTRL-008-I000010,retail-branch,0
CTRL-008,CTRL-008-I000011,private-client,0
CTRL-008,CTRL-008-I000012,retail-branch,0
CTRL-008,CTRL-008-I000013,private-client,0
CTRL-008,CTRL-008-I000014,retail-branch,0
CTRL-008,CTRL-008-I000015,retail-branch,0
CTRL-008,CTRL-008-I000016,commercial,0
CTRL-008,CTRL-008-I000017,private-client,0
CTRL-008,CTRL-008-I000018,digital-channel,0
CTRL-008,CTRL-008-I000019,digital-channel,0
CTRL-008,CTRL-008-I000020,commercial,0
CTRL-008,CTRL-008-I000021,digital-channel,0
CTRL-008,CTRL-008-I000022,commercial,0
CTRL-008,CTRL-008-I000023,private-client,0
CTRL-008,CTRL-008-I000024,private-client,0
CTRL-008,CTRL-008-I000025,private-client,0
CTRL-008,CTRL-008-I000026,private-client,0
CTRL-008,CTRL-008-I000027,commercial,0
CTRL-008,CTRL-008-I000028,private-client,0
CTRL-008,CTRL-008-I000029,retail-branch,0
CTRL-008,CTRL-008-I000030,private-client,0
CTRL-008,CTRL-008-I000031,commercial,0
CTRL-008,CTRL-008-I000032,digital-channel,0
CTRL-008,CTRL-008-I000033,commercial,0
CTRL-008,CTRL-008-I000034,commercial,0
CTRL-008,CTRL-008-I000035,private-client,0
CTRL-008,CTRL-008-I000036,retail-branch,0
CTRL-008,CTRL-008-I000037,private-client,0
CTRL-008,CTRL-008-I000038,retail-branch,0
CTRL-008,CTRL-008-I000039,private-client,0
CTRL-008,CTRL-008-I000040,commercial,0
CTRL-008,CTRL-008-I000041,retail-branch,0
CTRL-008,CTRL-008-I000042,private-client,0
CTRL-008,CTRL-008-I000043,retail-branch,0
CTRL-008,CTRL-008-I000044,private-client,0
CTRL-008,CTRL-008-I000045,private-client,0
CTRL-008,CTRL-008-I000046,commercial,0
CTRL-008,CTRL-008-I000047,private-client,0
CTRL-008,CTRL-008-I000048,retail-branch,0
CTRL-008,CTRL-008-I000049,private-client,0
CTRL-008,CTRL-008-I000050,commercial,0
CTRL-008,CTRL-008-I000051,retail-branch,0
CTRL-008,CTRL-008-I000052,private-client,0
CTRL-008,CTRL-008-I000053,digital-channel,0
CTRL-008,CTRL-008-I000054,digital-channel,0
CTRL-008,CTRL-008-I000055,retail-branch,0
CTRL-008,CTRL-008-I000056,private-client,0
CTRL-008,CTRL-008-I000057,digital-channel,0
CTRL-008,CTRL-008-I000058,retail-branch,0
CTRL-008,CTRL-008-I000059,digital-channel,0
CTRL-008,CTRL-008-I000060,private-client,0
CTRL-008,CTRL-008-I000061,digital-channel,0
CTRL-008,CTRL-008-I000062,retail-branch,0
CTRL-008,CTRL-008-I000063,retail-branch,0
CTRL-008,CTRL-008-I000064,retail-branch,0
CTRL-008,CTRL-008-I000065,private-client,0
CTRL-008,CTRL-008-I000066,digital-channel,0
CTRL-008,CTRL-008-I000067,digital-channel,0
CTRL-008,CTRL-008-I000068,private-client,0
CTRL-008,CTRL-008-I000069,retail-branch,0
CTRL-008,CTRL-008-I000070,commercial,0
CTRL-008,CTRL-008-I000071,private-client,0
CTRL-008,CTRL-008-I000072,private-client,0
CTRL-008,CTRL-008-I000073,digital-channel,0
CTRL-008,CTRL-008-I000074,commercial,0
CTRL-008,CTRL-008-I000075,private-client,0
CTRL-008,CTRL-008-I000076,commercial,0
CTRL-008,CTRL-008-I000077,private-client,0
CTRL-008,CTRL-008-I000078,private-client,0
CTRL-008,CTRL-008-I000079,digital-channel,0
CTRL-008,CTRL-008-I000080,commercial,0
CTRL-008,CTRL-008-I000081,retail-branch,0
CTRL-008,CTRL-008-I000082,digital-channel,0
CTRL-008,CTRL-008-I000083,commercial,0
CTRL-008,CTRL-008-I000084,digital-channel,0
CTRL-008,CTRL-008-I000085,private-client,0
CTRL-008,CTRL-008-I000086,digital-channel,0
CTRL-008,CTRL-008-I000087,private-client,0
CTRL-008,CTRL-008-I000088,private-client,0
CTRL-008,CTRL-008-I000089,private-client,0
CTRL-008,CTRL-008-I000090,retail-branch,0
CTRL-008,CTRL-008-I000091,digital-channel,0
CTRL-008,CTRL-008-I000092,commercial,0
CTRL-008,CTRL-008-I000093,private-client,0
CTRL-008,CTRL-008-I000094,private-client,0
CTRL-008,CTRL-008-I000095,commercial,0
CTRL-008,CTRL-008-I000096,private-client,0
CTRL-008,CTRL-008-I000097,digital-channel,0
CTRL-008,CTRL-008-I000098,retail-branch,0
CTRL-008,CTRL-008-I000099,private-client,0
CTRL-008,CTRL-008-I000100,private-client,0
CTRL-008,CTRL-008-I000101,digital-channel,0
CTRL-008,CTRL-008-I000102,commercial,0
CTRL-008,CTRL-008-I000103,retail-branch,0
CTRL-008,CTRL-008-I000104,commercial,0
CTRL-008,CTRL-008-I000105,commercial,0
CTRL-008,CTRL-008-I000106,retail-branch,0
CTRL-008,CTRL-008-I000107,retail-branch,0
CTRL-008,CTRL-008-I000108,commercial,0
CTRL-008,CTRL-008-I000109,private-client,0
CTRL-008,CTRL-008-I000110,retail-branch,0
CTRL-008,CTRL-008-I000111,retail-branch,0
CTRL-008,CTRL-008-I000112,private-client,0
CTRL-008,CTRL-008-I000113,private-client,0
CTRL-008,CTRL-008-I000114,commercial,0
CTRL-008,CTRL-008-I000115,digital-channel,0
CTRL-008,CTRL-008-I000116,private-client,0
CTRL-008,CTRL-008-I000117,retail-branch,0
CTRL-008,CTRL-008-I000118,retail-branch,0
CTRL-008,CTRL-008-I000119,digital-channel,0
CTRL-008,CTRL-008-I000120,private-client,0
CTRL-008,CTRL-008-I000121,commercial,0
CTRL-008,CTRL-008-I000122,digital-channel,0
CTRL-008,CTRL-008-I000123,digital-channel,0
CTRL-008,CTRL-008-I000124,private-client,0
CTRL-008,CTRL-008-I000125,private-client,0
CTRL-008,CTRL-008-I000126,retail-branch,0
CTRL-008,CTRL-008-I000127,digital-channel,0
CTRL-008,CTRL-008-I000128,private-client,0
CTRL-008,CTRL-008-I000129,digital-channel,0
CTRL-008,CTRL-008-I000130,retail-branch,0
CTRL-008,CTRL-008-I000131,commercial,0
CTRL-008,CTRL-008-I000132,private-client,0
CTRL-008,CTRL-008-I000133,commercial,0
CTRL-008,CTRL-008-I000134,digital-channel,0
CTRL-008,CTRL-008-I000135,commercial,0
CTRL-008,CTRL-008-I000136,retail-branch,0
CTRL-008,CTRL-008-I000137,retail-branch,0
CTRL-008,CTRL-008-I000138,private-client,0
CTRL-008,CTRL-008-I000139,commercial,0
CTRL-008,CTRL-008-I000140,retail-branch,0
CTRL-008,CTRL-008-I000141,private-client,0
CTRL-008,CTRL-008-I000142,private-client,0
CTRL-008,CTRL-008-I000143,private-client,0
CTRL-008,CTRL-008-I000144,private-client,0
CTRL-008,CTRL-008-I000145,digital-channel,0
CTRL-008,CTRL-008-I000146,private-client,0
CTRL-008,CTRL-008-I000147,retail-branch,0
CTRL-008,CTRL-008-I000148,commercial,0
CTRL-008,CTRL-008-I000149,digital-channel,0
CTRL-008,CTRL-008-I000150,digital-channel,0
CTRL-008,CTRL-008-I000151,private-client,0
CTRL-008,CTRL-008-I000152,digital-channel,0
CTRL-008,CTRL-008-I000153,commercial,0
CTRL-008,CTRL-008-I000154,commercial,0
CTRL-008,CTRL-008-I000155,private-client,0
CTRL-008,CTRL-008-I000156,retail-branch,0
CTRL-008,CTRL-008-I000157,private-client,0
CTRL-008,CTRL-008-I000158,private-client,0
CTRL-008,CTRL-008-I000159,private-client,0
CTRL-008,CTRL-008-I000160,private-client,0
CTRL-008,CTRL-008-I000161,digital-channel,0
CTRL-008,CTRL-008-I000162,retail-branch,0
CTRL-008,CTRL-008-I000163,commercial,0
CTRL-008,CTRL-008-I000164,retail-branch,0
CTRL-008,CTRL-008-I000165,digital-channel,0
CTRL-008,CTRL-008-I000166,digital-channel,0
CTRL-008,CTRL-008-I000167,commercial,0
CTRL-008,CTRL-008-I000168,commercial,0
CTRL-008,CTRL-008-I000169,private-client,0
CTRL-008,CTRL-008-I000170,private-client,0
CTRL-008,CTRL-008-I000171,private-client,0
CTRL-008,CTRL-008-I000172,digital-channel,0
CTRL-008,CTRL-008-I000173,commercial,0
CTRL-008,CTRL-008-I000174,private-client,0
CTRL-008,CTRL-008-I000175,digital-channel,0
CTRL-008,CTRL-008-I000176,private-client,0
CTRL-008,CTRL-008-I000177,retail-branch,0
CTRL-008,CTRL-008-I000178,digital-channel,0
CTRL-008,CTRL-008-I000179,digital-channel,0
CTRL-008,CTRL-008-I000180,digital-channel,0
CTRL-008,CTRL-008-I000181,digital-channel,0
CTRL-008,CTRL-008-I000182,digital-channel,0
CTRL-008,CTRL-008-I000183,digital-channel,0
CTRL-008,CTRL-008-I000184,private-client,0
CTRL-008,CTRL-008-I000185,private-client,0
CTRL-008,CTRL-008-I000186,retail-branch,0
CTRL-008,CTRL-008-I000187,retail-branch,0
CTRL-008,CTRL-008-I000188,digital-channel,0
CTRL-008,CTRL-008-I000189,digital-channel,0
CTRL-008,CTRL-008-I000190,digital-channel,0
CTRL-008,CTRL-008-I000191,retail-branch,0
CTRL-008,CTRL-008-I000192,commercial,0
CTRL-008,CTRL-008-I000193,private-client,0
CTRL-008,CTRL-008-I000194,retail-branch,0
CTRL-008,CTRL-008-I000195,digital-channel,0
CTRL-008,CTRL-008-I000196,digital-channel,0
CTRL-008,CTRL-008-I000197,private-client,0
CTRL-008,CTRL-008-I000198,private-client,0
CTRL-008,CTRL-008-I000199,digital-channel,0
CTRL-008,CTRL-008-I000200,digital-channel,0
CTRL-008,CTRL-008-I000201,digital-channel,0
CTRL-008,CTRL-008-I000202,private-client,0
CTRL-008,CTRL-008-I000203,digital-channel,0
CTRL-008,CTRL-008-I000204,private-client,0
CTRL-008,CTRL-008-I000205,commercial,0
CTRL-008,CTRL-008-I000206,digital-channel,0
CTRL-008,CTRL-008-I000207,commercial,0
CTRL-008,CTRL-008-I000208,private-client,0
CTRL-008,CTRL-008-I000209,commercial,0
CTRL-008,CTRL-008-I000210,private-client,0
CTRL-008,CTRL-008-I000211,retail-branch,0
CTRL-008,CTRL-008-I000212,commercial,0
CTRL-008,CTRL-008-I000213,private-client,0
CTRL-008,CTRL-008-I000214,commercial,0
CTRL-008,CTRL-008-I000215,digital-channel,0
CTRL-008,CTRL-008-I000216,digital-channel,0
CTRL-008,CTRL-008-I000217,commercial,0
CTRL-008,CTRL-008-I000218,retail-branch,0
CTRL-008,CTRL-008-I000219,retail-branch,0
CTRL-008,CTRL-008-I000220,digital-channel,0
CTRL-008,CTRL-008-I000221,private-client,0
CTRL-008,CTRL-008-I000222,commercial,0
CTRL-008,CTRL-008-I000223,commercial,0
CTRL-008,CTRL-008-I000224,retail-branch,0
CTRL-008,CTRL-008-I000225,digital-channel,0
CTRL-008,CTRL-008-I000226,commercial,0
CTRL-008,CTRL-008-I000227,retail-branch,0
CTRL-008,CTRL-008-I000228,retail-branch,0
CTRL-008,CTRL-008-I000229,retail-branch,0
CTRL-008,CTRL-008-I000230,digital-channel,0
CTRL-008,CTRL-008-I000231,digital-channel,0
CTRL-008,CTRL-008-I000232,retail-branch,0
CTRL-008,CTRL-008-I000233,retail-branch,0
CTRL-008,CTRL-008-I000234,private-client,0
CTRL-008,CTRL-008-I000235,digital-channel,0
CTRL-008,CTRL-008-I000236,commercial,0
CTRL-008,CTRL-008-I000237,private-client,0
CTRL-008,CTRL-008-I000238,private-client,0
CTRL-008,CTRL-008-I000239,digital-channel,0
CTRL-008,CTRL-008-I000240,private-client,0
CTRL-008,CTRL-008-I000241,commercial,0
CTRL-008,CTRL-008-I000242,private-client,0
CTRL-008,CTRL-008-I000243,digital-channel,0
CTRL-008,CTRL-008-I000244,retail-branch,0
CTRL-008,CTRL-008-I000245,commercial,0
CTRL-008,CTRL-008-I000246,digital-channel,0
CTRL-008,CTRL-008-I000247,retail-branch,0
CTRL-008,CTRL-008-I000248,private-client,0
CTRL-008,CTRL-008-I000249,digital-channel,0
CTRL-009,CTRL-009-I000000,operations,1
CTRL-009,CTRL-009-I000001,commercial,0
CTRL-009,CTRL-009-I000002,operations,1
CTRL-009,CTRL-009-I000003,operations,0
CTRL-009,CTRL-009-I000004,operations,0
CTRL-009,CTRL-009-I000005,commercial,1
CTRL-009,CTRL-009-I000006,digital-channel,0
CTRL-009,CTRL-009-I000007,operations,1
CTRL-009,CTRL-009-I000008,operations,0
CTRL-009,CTRL-009-I000009,operations,0
CTRL-009,CTRL-009-I000010,operations,1
CTRL-009,CTRL-009-I000011,digital-channel,1
CTRL-009,CTRL-009-I000012,digital-channel,1
CTRL-009,CTRL-009-I000013,operations,0
CTRL-009,CTRL-009-I000014,digital-channel,0
CTRL-009,CTRL-009-I000015,commercial,1
CTRL-009,CTRL-009-I000016,operations,0
CTRL-009,CTRL-009-I000017,digital-channel,1
CTRL-009,CTRL-009-I000018,digital-channel,0
CTRL-009,CTRL-009-I000019,digital-channel,1
CTRL-009,CTRL-009-I000020,operations,0
CTRL-009,CTRL-009-I000021,digital-channel,0
CTRL-009,CTRL-009-I000022,commercial,0
CTRL-009,CTRL-009-I000023,digital-channel,1
CTRL-009,CTRL-009-I000024,operations,0
CTRL-009,CTRL-009-I000025,digital-channel,0
CTRL-009,CTRL-009-I000026,operations,1
CTRL-009,CTRL-009-I000027,operations,0
CTRL-009,CTRL-009-I000028,operations,0
CTRL-009,CTRL-009-I000029,commercial,1
CTRL-009,CTRL-009-I000030,commercial,0
